,date,value,symbol
781,2006-04-28,15.1875,XLP
782,2006-03-31,15.041,XLP
783,2006-02-28,14.9178,XLP
784,2006-01-31,14.791,XLP
785,2005-12-30,14.7656,XLP
786,2005-11-30,14.7481,XLP
787,2005-10-31,14.6156,XLP
788,2005-09-30,14.685,XLP
789,2005-08-31,14.4807,XLP
790,2005-07-29,14.7381,XLP
791,2005-06-30,14.2798,XLP
792,2005-05-31,14.5612,XLP
793,2005-04-29,14.2301,XLP
794,2005-03-31,14.38,XLP
795,2005-02-28,14.5073,XLP
796,2005-01-31,14.5259,XLP
797,2004-12-31,14.358,XLP
798,2004-11-30,13.8398,XLP
799,2004-10-29,13.5053,XLP
800,2004-09-30,13.4186,XLP
801,2004-08-31,13.7819,XLP
802,2004-07-30,13.5413,XLP
803,2004-06-30,14.2445,XLP
804,2004-05-28,14.167,XLP
805,2004-04-30,14.2469,XLP
806,2004-03-31,14.0625,XLP
807,2004-02-27,14.0976,XLP
808,2004-01-30,13.3382,XLP
809,2003-12-31,13.3382,XLP
810,2003-11-28,13.1051,XLP
811,2003-10-31,12.9526,XLP
812,2003-09-30,12.3916,XLP
813,2003-08-29,12.4402,XLP
814,2003-07-31,12.2336,XLP
815,2003-06-30,12.2518,XLP
816,2003-05-30,12.1362,XLP
817,2003-04-30,11.5675,XLP
818,2003-03-31,11.2347,XLP
819,2003-02-28,11.2349,XLP
820,2003-01-31,11.5899,XLP
821,2002-12-31,11.9991,XLP
822,2002-11-29,11.9662,XLP
823,2002-10-31,12.3074,XLP
824,2002-09-30,11.8465,XLP
825,2002-08-30,12.7695,XLP
826,2002-07-31,12.6684,XLP
827,2002-06-28,13.2335,XLP
828,2002-05-31,14.7336,XLP
829,2002-04-30,14.8996,XLP
830,2002-03-28,15.4747,XLP
831,2002-02-28,15.2301,XLP
832,2002-01-31,14.9168,XLP
833,2001-12-31,15.0173,XLP
834,2001-11-30,15.3185,XLP
835,2001-10-31,14.6704,XLP
836,2001-09-28,14.7647,XLP
837,2001-08-31,14.7809,XLP
838,2001-07-31,14.7104,XLP
839,2001-06-29,14.2758,XLP
840,2001-05-31,14.9681,XLP
841,2001-04-30,14.7515,XLP
842,2001-03-30,14.4705,XLP
843,2001-02-28,15.5481,XLP
844,2001-01-31,15.4547,XLP
845,2000-12-29,16.6687,XLP
846,2000-11-30,16.084,XLP
847,2000-10-31,15.5487,XLP
848,2000-09-29,14.5361,XLP
849,2000-08-31,13.9243,XLP
850,2000-07-31,14.0924,XLP
851,2000-06-30,14.6257,XLP
852,2000-05-31,13.8455,XLP
853,2000-04-28,12.9202,XLP
854,2000-03-31,12.2724,XLP
855,2000-02-29,11.8293,XLP
856,2000-01-31,13.3915,XLP
857,1999-12-31,13.2762,XLP
858,2023-09-11,67.97,XLC
859,2023-08-31,67.73,XLC
860,2023-07-31,68.79,XLC
861,2023-06-30,65.08,XLC
862,2023-05-31,62.1387,XLC
863,2023-04-28,59.8025,XLC
864,2023-03-31,57.8757,XLC
865,2023-02-28,53.2684,XLC
866,2023-01-31,54.8415,XLC
867,2022-12-30,47.7822,XLC
868,2022-11-30,51.1584,XLC
869,2022-10-31,47.8809,XLC
870,2022-09-30,47.5631,XLC
871,2022-08-31,53.896,XLC
872,2022-07-29,55.8683,XLC
873,2022-06-30,53.787,XLC
874,2022-05-31,59.5015,XLC
875,2022-04-29,58.3941,XLC
876,2022-03-31,68.0045,XLC
877,2022-02-28,67.5053,XLC
878,2022-01-31,72.9294,XLC
879,2021-12-31,76.6079,XLC
880,2021-11-30,74.1765,XLC
881,2021-10-29,79.0284,XLC
882,2021-09-30,78.8414,XLC
883,2021-08-31,84.1176,XLC
884,2021-07-30,80.9541,XLC
885,2021-06-30,79.5492,XLC
886,2021-05-28,77.2704,XLC
887,2021-04-30,76.5447,XLC
888,2021-03-31,71.9059,XLC
889,2021-02-26,70.067,XLC
890,2021-01-29,65.4755,XLC
891,2020-12-31,66.0629,XLC
892,2020-11-30,63.9236,XLC
893,2020-10-30,57.8636,XLC
894,2020-09-30,58.059,XLC
895,2020-08-31,61.6999,XLC
896,2020-07-31,56.6964,XLC
897,2020-06-30,52.7073,XLC
898,2020-05-29,52.5821,XLC
899,2020-04-30,48.9417,XLC
900,2020-03-31,43.0624,XLC
901,2020-02-28,49.2708,XLC
902,2020-01-31,52.3284,XLC
903,2019-12-31,52.0566,XLC
904,2019-11-29,50.9076,XLC
905,2019-10-31,49.0286,XLC
906,2019-09-30,47.9631,XLC
907,2019-08-30,47.8602,XLC
908,2019-07-31,49.068,XLC
909,2019-06-28,47.5606,XLC
910,2019-05-31,45.3944,XLC
911,2019-04-30,48.2671,XLC
912,2019-03-29,45.086,XLC
913,2019-02-28,44.1882,XLC
914,2019-01-31,44.3903,XLC
915,2018-12-31,39.7232,XLC
916,2018-11-30,43.167,XLC
917,2018-10-31,44.1548,XLC
918,2018-09-28,46.9936,XLC
919,2018-08-31,47.0387,XLC
920,2018-07-31,46.35,XLC
921,2023-09-11,82.15,XLB
922,2023-08-31,82.89,XLB
923,2023-07-31,85.72,XLB
924,2023-06-30,82.87,XLB
925,2023-05-31,74.6491,XLB
926,2023-04-28,80.1517,XLB
927,2023-03-31,80.2612,XLB
928,2023-02-28,81.0796,XLB
929,2023-01-31,83.8737,XLB
930,2022-12-30,76.9676,XLB
931,2022-11-30,81.4565,XLB
932,2022-10-31,72.922,XLB
933,2022-09-30,66.9469,XLB
934,2022-08-31,73.8206,XLB
935,2022-07-29,76.4833,XLB
936,2022-06-30,72.0488,XLB
937,2022-05-31,83.6469,XLB
938,2022-04-29,82.6746,XLB
939,2022-03-31,85.7082,XLB
940,2022-02-28,80.7691,XLB
941,2022-01-31,81.8056,XLB
942,2021-12-31,87.7727,XLB
943,2021-11-30,81.5787,XLB
944,2021-10-29,82.0317,XLB
945,2021-09-30,76.2397,XLB
946,2021-08-31,82.1381,XLB
947,2021-07-30,80.6126,XLB
948,2021-06-30,78.972,XLB
949,2021-05-28,83.367,XLB
950,2021-04-30,79.3353,XLB
951,2021-03-31,75.2845,XLB
952,2021-02-26,69.9738,XLB
953,2021-01-29,67.2053,XLB
954,2020-12-31,68.8702,XLB
955,2020-11-30,67.2004,XLB
956,2020-10-30,59.8074,XLB
957,2020-09-30,60.2428,XLB
958,2020-08-31,59.3388,XLB
959,2020-07-31,56.8612,XLB
960,2020-06-30,53.0836,XLB
961,2020-05-29,51.9515,XLB
962,2020-04-30,48.6067,XLB
963,2020-03-31,42.1983,XLB
964,2020-02-28,49.0485,XLB
965,2020-01-31,53.6165,XLB
966,2019-12-31,57.1426,XLB
967,2019-11-29,55.5539,XLB
968,2019-10-31,53.8421,XLB
969,2019-09-30,53.8514,XLB
970,2019-08-30,52.1909,XLB
971,2019-07-31,53.71,XLB
972,2019-06-28,53.8573,XLB
973,2019-05-31,48.2739,XLB
974,2019-04-30,52.5751,XLB
975,2019-03-29,50.7905,XLB
976,2019-02-28,50.1622,XLB
977,2019-01-31,48.6132,XLB
978,2018-12-31,46.0344,XLB
979,2018-11-30,49.4372,XLB
980,2018-10-31,47.6266,XLB
981,2018-09-28,52.4427,XLB
982,2018-08-31,53.4011,XLB
983,2018-07-31,53.8156,XLB
984,2018-06-29,52.32,XLB
985,2018-05-31,52.1747,XLB
986,2018-04-30,51.1254,XLB
987,2018-03-29,51.0626,XLB
988,2018-02-28,53.2715,XLB
989,2018-01-31,56.2374,XLB
990,2017-12-29,54.0755,XLB
991,2017-11-30,52.9509,XLB
992,2017-10-31,52.453,XLB
993,2017-09-29,50.4972,XLB
994,2017-08-31,48.6969,XLB
995,2017-07-31,48.3167,XLB
996,2017-06-30,47.5828,XLB
997,2017-05-31,46.719,XLB
998,2017-04-28,46.7102,XLB
999,2017-03-31,46.1292,XLB
1000,2017-02-28,45.8448,XLB
1001,2017-01-31,45.5903,XLB
1002,2016-12-30,43.6074,XLB
1003,2016-11-30,43.5295,XLB
1004,2016-10-31,40.749,XLB
1005,2016-09-30,41.6206,XLB
1006,2016-08-31,42.1085,XLB
1007,2016-07-29,42.2212,XLB
1008,2016-06-30,40.1835,XLB
1009,2016-05-31,40.5018,XLB
1010,2016-04-29,40.6399,XLB
1011,2016-03-31,38.664,XLB
1012,2016-02-29,35.9423,XLB
1013,2016-01-29,33.3369,XLB
1014,2015-12-31,37.3353,XLB
1015,2015-11-30,39.0252,XLB
1016,2015-10-30,38.6412,XLB
1017,2015-09-30,34.0926,XLB
1018,2015-08-31,36.7937,XLB
1019,2015-07-31,38.9915,XLB
1020,2015-06-30,41.062,XLB
1021,2015-05-29,42.7494,XLB
1022,2015-04-30,42.5889,XLB
1023,2015-03-31,41.2036,XLB
1024,2015-02-27,43.3301,XLB
1025,2015-01-30,40.1323,XLB
1026,2014-12-31,40.8812,XLB
1027,2014-11-28,41.1137,XLB
1028,2014-10-31,40.4781,XLB
1029,2014-09-30,41.4734,XLB
1030,2014-08-29,42.0644,XLB
1031,2014-07-31,40.4994,XLB
1032,2014-06-30,41.3236,XLB
1033,2014-05-30,40.6678,XLB
1034,2014-04-30,39.4995,XLB
1035,2014-03-31,39.1763,XLB
1036,2014-02-28,38.8551,XLB
1037,2014-01-31,36.3462,XLB
1038,2013-12-31,38.1453,XLB
1039,2013-11-29,36.3656,XLB
1040,2013-10-31,35.8981,XLB
1041,2013-09-30,34.4546,XLB
1042,2013-08-30,32.9912,XLB
1043,2013-07-31,33.032,XLB
1044,2013-06-28,31.2898,XLB
1045,2013-05-31,32.6346,XLB
1046,2013-04-30,32.0273,XLB
1047,2013-03-28,31.7276,XLB
1048,2013-02-28,31.0411,XLB
1049,2013-01-31,31.4685,XLB
1050,2012-12-31,30.2749,XLB
1051,2012-11-30,29.3362,XLB
1052,2012-10-31,28.8008,XLB
1053,2012-09-28,29.4161,XLB
1054,2012-08-31,28.3476,XLB
1055,2012-07-31,27.7036,XLB
1056,2012-06-29,28.0614,XLB
1057,2012-05-31,26.749,XLB
1058,2012-04-30,29.0031,XLB
1059,2012-03-30,29.2404,XLB
1060,2012-02-29,29.1295,XLB
1061,2012-01-31,29.2949,XLB
1062,2011-12-30,26.3954,XLB
1063,2011-11-30,27.0122,XLB
1064,2011-10-31,26.9574,XLB
1065,2011-09-30,22.9705,XLB
1066,2011-08-31,27.5077,XLB
1067,2011-07-29,29.586,XLB
1068,2011-06-30,30.6446,XLB
1069,2011-05-31,30.768,XLB
1070,2011-04-29,31.6349,XLB
1071,2011-03-31,30.977,XLB
1072,2011-02-28,30.4438,XLB
1073,2011-01-31,29.6568,XLB
1074,2010-12-31,29.6337,XLB
1075,2010-11-30,26.9321,XLB
1076,2010-10-29,26.6337,XLB
1077,2010-09-30,25.0877,XLB
1078,2010-08-31,23.2821,XLB
1079,2010-07-30,24.0097,XLB
1080,2010-06-30,21.2794,XLB
1081,2010-05-28,22.9635,XLB
1082,2010-04-30,25.3831,XLB
1083,2010-03-31,25.3308,XLB
1084,2010-02-26,23.4722,XLB
1085,2010-01-29,22.4588,XLB
1086,2009-12-31,24.5824,XLB
1087,2009-11-30,24.084,XLB
1088,2009-10-30,21.7423,XLB
1089,2009-09-30,22.928,XLB
1090,2009-08-31,21.9994,XLB
1091,2009-07-31,21.4902,XLB
1092,2009-06-30,19.0401,XLB
1093,2009-05-29,19.9448,XLB
1094,2009-04-30,18.8437,XLB
1095,2009-03-31,16.3038,XLB
1096,2009-02-27,14.1318,XLB
1097,2009-01-30,15.3648,XLB
1098,2008-12-31,16.5905,XLB
1099,2008-11-28,16.6826,XLB
1100,2008-10-31,18.6787,XLB
1101,2008-09-30,23.961,XLB
1102,2008-08-29,28.3808,XLB
1103,2008-07-31,28.9398,XLB
1104,2008-06-30,29.9073,XLB
1105,2008-05-30,31.7512,XLB
1106,2008-04-30,30.1818,XLB
1107,2008-03-31,28.6552,XLB
1108,2008-02-29,29.0635,XLB
1109,2008-01-31,28.4093,XLB
1110,2007-12-31,29.6537,XLB
1111,2007-11-30,29.3447,XLB
1112,2007-10-31,30.9018,XLB
1113,2007-09-28,29.6688,XLB
1114,2007-08-31,27.4577,XLB
1115,2007-07-31,27.6471,XLB
1116,2007-06-29,28.4046,XLB
1117,2007-05-31,28.5577,XLB
1118,2007-04-30,26.9657,XLB
1119,2007-03-30,26.5677,XLB
1120,2007-02-28,26.1153,XLB
1121,2007-01-31,25.2785,XLB
1122,2006-12-29,24.3231,XLB
1123,2006-11-30,24.1449,XLB
1124,2006-10-31,23.1377,XLB
1125,2006-09-29,21.827,XLB
1126,2006-08-31,21.6911,XLB
1127,2006-07-31,21.0573,XLB
1128,2006-06-30,21.8751,XLB
1129,2006-05-31,21.7622,XLB
1130,2006-04-28,22.676,XLB
1131,2006-03-31,21.8976,XLB
1132,2006-02-28,20.9216,XLB
1133,2006-01-31,21.3796,XLB
1134,2005-12-30,20.3962,XLB
1135,2005-11-30,19.8283,XLB
1136,2005-10-31,18.4182,XLB
1137,2005-09-30,18.3781,XLB
1138,2005-08-31,18.2384,XLB
1139,2005-07-29,19.036,XLB
1140,2005-06-30,18.039,XLB
1141,2005-05-31,18.4077,XLB
1142,2005-04-29,18.5268,XLB
1143,2005-03-31,19.9488,XLB
1144,2005-02-28,20.4934,XLB
1145,2005-01-31,18.9971,XLB
1146,2004-12-31,19.5969,XLB
1147,2004-11-30,19.3382,XLB
1148,2004-10-29,17.8834,XLB
1149,2004-09-30,18.0538,XLB
1150,2004-08-31,17.3562,XLB
1151,2004-07-30,17.0692,XLB
1152,2004-06-30,17.4671,XLB
1153,2004-05-28,16.6334,XLB
1154,2004-04-30,16.1789,XLB
1155,2004-03-31,16.9645,XLB
1156,2004-02-27,17.3649,XLB
1157,2004-01-30,16.5044,XLB
1158,2003-12-31,17.2678,XLB
1159,2003-11-28,15.7263,XLB
1160,2003-10-31,15.3789,XLB
1161,2003-09-30,14.0411,XLB
1162,2003-08-29,14.704,XLB
1163,2003-07-31,14.3073,XLB
1164,2003-06-30,13.2643,XLB
1165,2003-05-30,13.1455,XLB
1166,2003-04-30,12.751,XLB
1167,2003-03-31,11.6947,XLB
1168,2003-02-28,11.625,XLB
1169,2003-01-31,11.9418,XLB
1170,2002-12-31,12.569,XLB
1171,2002-11-29,13.1739,XLB
1172,2002-10-31,11.7591,XLB
1173,2002-09-30,11.124,XLB
1174,2002-08-30,12.7847,XLB
1175,2002-07-31,12.8535,XLB
1176,2002-06-28,14.4977,XLB
1177,2002-05-31,14.7483,XLB
1178,2002-04-30,14.0516,XLB
1179,2002-03-28,14.7483,XLB
1180,2002-02-28,14.3086,XLB
1181,2002-01-31,13.5895,XLB
1182,2001-12-31,13.2795,XLB
1183,2001-11-30,13.6891,XLB
1184,2001-10-31,12.1489,XLB
1185,2001-09-28,11.8286,XLB
1186,2001-08-31,13.4169,XLB
1187,2001-07-31,13.472,XLB
1188,2001-06-29,13.5088,XLB
1189,2001-05-31,13.9915,XLB
1190,2001-04-30,13.4733,XLB
1191,2001-03-30,12.1747,XLB
1192,2001-02-28,12.816,XLB
1193,2001-01-31,12.6522,XLB
1194,2000-12-29,12.9981,XLB
1195,2000-11-30,11.3306,XLB
1196,2000-10-31,11.6246,XLB
1197,2000-09-29,10.6838,XLB
1198,2000-08-31,11.8477,XLB
1199,2000-07-31,11.5789,XLB
1200,2000-06-30,11.4795,XLB
1201,2000-05-31,12.555,XLB
1202,2000-04-28,12.9622,XLB
1203,2000-03-31,13.4102,XLB
1204,2000-02-29,12.1758,XLB
1205,2000-01-31,13.5396,XLB
1206,1999-12-31,15.4258,XLB
1207,2023-09-11,63.44,XLU
1208,2023-08-31,62.96,XLU
1209,2023-07-31,67.07,XLU
1210,2023-06-30,65.44,XLU
1211,2023-05-31,64.4062,XLU
1212,2023-04-28,68.4235,XLU
1213,2023-03-31,67.1439,XLU
1214,2023-02-28,64.0078,XLU
1215,2023-01-31,68.0353,XLU
1216,2022-12-30,69.4238,XLU
1217,2022-11-30,69.7662,XLU
1218,2022-10-31,65.2246,XLU
1219,2022-09-30,63.9841,XLU
1220,2022-08-31,72.126,XLU
1221,2022-07-29,71.7476,XLU
1222,2022-06-30,68.0414,XLU
1223,2022-05-31,71.554,XLU
1224,2022-04-29,68.5986,XLU
1225,2022-03-31,71.6791,XLU
1226,2022-02-28,64.9623,XLU
1227,2022-01-31,66.2246,XLU
1228,2021-12-31,68.4528,XLU
1229,2021-11-30,62.407,XLU
1230,2021-10-29,63.4887,XLU
1231,2021-09-30,60.6136,XLU
1232,2021-08-31,64.5455,XLU
1233,2021-07-30,62.1253,XLU
1234,2021-06-30,59.545,XLU
1235,2021-05-28,60.8953,XLU
1236,2021-04-30,62.3532,XLU
1237,2021-03-31,59.8486,XLU
1238,2021-02-26,54.1357,XLU
1239,2021-01-29,57.6514,XLU
1240,2020-12-31,58.1616,XLU
1241,2020-11-30,57.7972,XLU
1242,2020-10-30,57.3742,XLU
1243,2020-09-30,54.6149,XLU
1244,2020-08-31,54.0281,XLU
1245,2020-07-31,55.4689,XLU
1246,2020-06-30,51.4567,XLU
1247,2020-05-29,53.9832,XLU
1248,2020-04-30,51.7856,XLU
1249,2020-03-31,50.1124,XLU
1250,2020-02-28,55.6482,XLU
1251,2020-01-31,61.7338,XLU
1252,2019-12-31,57.8318,XLU
1253,2019-11-29,55.9925,XLU
1254,2019-10-31,57.0581,XLU
1255,2019-09-30,57.4933,XLU
1256,2019-08-30,55.1501,XLU
1257,2019-07-31,52.4799,XLU
1258,2019-06-28,52.5504,XLU
1259,2019-05-31,50.9288,XLU
1260,2019-04-30,51.331,XLU
1261,2019-03-29,50.8588,XLU
1262,2019-02-28,49.4788,XLU
1263,2019-01-31,47.5261,XLU
1264,2018-12-31,45.9291,XLU
1265,2018-11-30,47.8384,XLU
1266,2018-10-31,46.2033,XLU
1267,2018-09-28,45.3083,XLU
1268,2018-08-31,45.6058,XLU
1269,2018-07-31,45.0258,XLU
1270,2018-06-29,44.3179,XLU
1271,2018-05-31,43.1073,XLU
1272,2018-04-30,43.5891,XLU
1273,2018-03-29,42.7184,XLU
1274,2018-02-28,41.1589,XLU
1275,2018-01-31,42.82,XLU
1276,2017-12-29,44.1959,XLU
1277,2017-11-30,47.0475,XLU
1278,2017-10-31,45.8173,XLU
1279,2017-09-29,44.0966,XLU
1280,2017-08-31,45.347,XLU
1281,2017-07-31,43.9033,XLU
1282,2017-06-30,42.8639,XLU
1283,2017-05-31,44.0591,XLU
1284,2017-04-28,42.3079,XLU
1285,2017-03-31,41.9887,XLU
1286,2017-02-28,42.0474,XLU
1287,2017-01-31,39.9438,XLU
1288,2016-12-30,39.4483,XLU
1289,2016-11-30,37.6103,XLU
1290,2016-10-31,39.7664,XLU
1291,2016-09-30,39.4124,XLU
1292,2016-08-31,39.2737,XLU
1293,2016-07-29,41.5792,XLU
1294,2016-06-30,41.8585,XLU
1295,2016-05-31,38.8932,XLU
1296,2016-04-29,38.3155,XLU
1297,2016-03-31,39.2651,XLU
1298,2016-02-29,36.3631,XLU
1299,2016-01-29,35.672,XLU
1300,2015-12-31,33.9913,XLU
1301,2015-11-30,33.2814,XLU
1302,2015-10-30,34.0043,XLU
1303,2015-09-30,33.6467,XLU
1304,2015-08-31,32.6913,XLU
1305,2015-07-31,33.8693,XLU
1306,2015-06-30,31.9213,XLU
1307,2015-05-29,33.9504,XLU
1308,2015-04-30,33.7368,XLU
1309,2015-03-31,33.897,XLU
1310,2015-02-27,34.2402,XLU
1311,2015-01-30,36.5794,XLU
1312,2014-12-31,35.7467,XLU
1313,2014-11-28,34.5161,XLU
1314,2014-10-31,34.1184,XLU
1315,2014-09-30,31.5822,XLU
1316,2014-08-29,32.1873,XLU
1317,2014-07-31,30.6776,XLU
1318,2014-06-30,32.9161,XLU
1319,2014-05-30,31.5147,XLU
1320,2014-04-30,31.8612,XLU
1321,2014-03-31,30.5708,XLU
1322,2014-02-28,29.5815,XLU
1323,2014-01-31,28.5943,XLU
1324,2013-12-31,27.7679,XLU
1325,2013-11-29,27.5204,XLU
1326,2013-10-31,28.0631,XLU
1327,2013-09-30,27.042,XLU
1328,2013-08-30,26.7318,XLU
1329,2013-07-31,28.1365,XLU
1330,2013-06-28,26.9683,XLU
1331,2013-05-31,26.7331,XLU
1332,2013-04-30,29.3936,XLU
1333,2013-03-28,27.7406,XLU
1334,2013-02-28,26.3286,XLU
1335,2013-01-31,25.7307,XLU
1336,2012-12-31,24.5634,XLU
1337,2012-11-30,24.566,XLU
1338,2012-10-31,25.6616,XLU
1339,2012-09-28,25.3102,XLU
1340,2012-08-31,25.0176,XLU
1341,2012-07-31,26.0982,XLU
1342,2012-06-29,25.4581,XLU
1343,2012-05-31,24.4536,XLU
1344,2012-04-30,24.3172,XLU
1345,2012-03-30,23.8979,XLU
1346,2012-02-29,23.574,XLU
1347,2012-01-31,23.4321,XLU
1348,2011-12-30,24.3104,XLU
1349,2011-11-30,23.5259,XLU
1350,2011-10-31,23.2853,XLU
1351,2011-09-30,22.4635,XLU
1352,2011-08-31,22.4174,XLU
1353,2011-07-29,21.9412,XLU
1354,2011-06-30,22.1462,XLU
1355,2011-05-31,22.1794,XLU
1356,2011-04-29,21.7144,XLU
1357,2011-03-31,20.8697,XLU
1358,2011-02-28,20.8229,XLU
1359,2011-01-31,20.57,XLU
1360,2010-12-31,20.3235,XLU
1361,2010-11-30,19.713,XLU
1362,2010-10-29,20.3282,XLU
1363,2010-09-30,20.1103,XLU
1364,2010-08-31,19.5441,XLU
1365,2010-07-30,19.265,XLU
1366,2010-06-30,17.9265,XLU
1367,2010-05-28,18.0537,XLU
1368,2010-04-30,19.1083,XLU
1369,2010-03-31,18.6186,XLU
1370,2010-02-26,18.1309,XLU
1371,2010-01-29,18.3735,XLU
1372,2009-12-31,19.3006,XLU
1373,2009-11-30,18.3012,XLU
1374,2009-10-30,17.4587,XLU
1375,2009-09-30,18.0368,XLU
1376,2009-08-31,17.7922,XLU
1377,2009-07-31,17.6157,XLU
1378,2009-06-30,16.9765,XLU
1379,2009-05-29,16.109,XLU
1380,2009-04-30,15.5554,XLU
1381,2009-03-31,15.3748,XLU
1382,2009-02-27,15.0868,XLU
1383,2009-01-30,17.2472,XLU
1384,2008-12-31,17.2769,XLU
1385,2008-11-28,17.7032,XLU
1386,2008-10-31,17.2036,XLU
1387,2008-09-30,19.4429,XLU
1388,2008-08-29,21.9803,XLU
1389,2008-07-31,22.1901,XLU
1390,2008-06-30,23.7168,XLU
1391,2008-05-30,23.893,XLU
1392,2008-04-30,23.0659,XLU
1393,2008-03-31,21.9439,XLU
1394,2008-02-29,21.5967,XLU
1395,2008-01-31,22.5212,XLU
1396,2007-12-31,24.3071,XLU
1397,2007-11-30,24.3515,XLU
1398,2007-10-31,24.1919,XLU
1399,2007-09-28,22.6817,XLU
1400,2007-08-31,21.8437,XLU
1401,2007-07-31,21.5042,XLU
1402,2007-06-29,22.3983,XLU
1403,2007-05-31,23.517,XLU
1404,2007-04-30,23.4102,XLU
1405,2007-03-30,22.3142,XLU
1406,2007-02-28,21.4949,XLU
1407,2007-01-31,20.4551,XLU
1408,2006-12-29,20.5278,XLU
1409,2006-11-30,20.3537,XLU
1410,2006-10-31,19.8274,XLU
1411,2006-09-29,18.8302,XLU
1412,2006-08-31,19.0721,XLU
1413,2006-07-31,18.562,XLU
1414,2006-06-30,17.7118,XLU
1415,2006-05-31,17.3142,XLU
1416,2006-04-28,17.0368,XLU
1417,2006-03-31,16.7703,XLU
1418,2006-02-28,17.5842,XLU
1419,2006-01-31,17.3574,XLU
1420,2005-12-30,16.9471,XLU
1421,2005-11-30,16.8026,XLU
1422,2005-10-31,16.8293,XLU
1423,2005-09-30,17.9798,XLU
1424,2005-08-31,17.2516,XLU
1425,2005-07-29,17.1401,XLU
1426,2005-06-30,16.7629,XLU
1427,2005-05-31,15.8225,XLU
1428,2005-04-29,15.8331,XLU
1429,2005-03-31,15.3589,XLU
1430,2005-02-28,15.1907,XLU
1431,2005-01-31,14.8717,XLU
1432,2004-12-31,14.5632,XLU
1433,2004-11-30,14.2133,XLU
1434,2004-10-29,13.6073,XLU
1435,2004-09-30,12.9754,XLU
1436,2004-08-31,12.8941,XLU
1437,2004-07-30,12.3907,XLU
1438,2004-06-30,12.2057,XLU
1439,2004-05-28,11.9985,XLU
1440,2004-04-30,11.8559,XLU
1441,2004-03-31,12.3855,XLU
1442,2004-02-27,12.2541,XLU
1443,2004-01-30,12.0268,XLU
1444,2003-12-31,11.7843,XLU
1445,2003-11-28,11.06,XLU
1446,2003-10-31,11.035,XLU
1447,2003-09-30,10.96,XLU
1448,2003-08-29,10.4412,XLU
1449,2003-07-31,10.2378,XLU
1450,2003-06-30,10.9719,XLU
1451,2003-05-30,10.8244,XLU
1452,2003-04-30,9.831,XLU
1453,2003-03-31,9.0491,XLU
1454,2003-02-28,8.6144,XLU
1455,2003-01-31,9.1011,XLU
1456,2002-12-31,9.3201,XLU
1457,2002-11-29,9.0285,XLU
1458,2002-10-31,8.7736,XLU
1459,2002-09-30,8.9804,XLU
1460,2002-08-30,10.2141,XLU
1461,2002-07-31,9.8245,XLU
1462,2002-06-28,11.5205,XLU
1463,2002-05-31,12.3518,XLU
1464,2002-04-30,12.4553,XLU
1465,2002-03-28,13.2599,XLU
1466,2002-02-28,12.5896,XLU
1467,2002-01-31,12.613,XLU
1468,2001-12-31,13.0844,XLU
1469,2001-11-30,12.6775,XLU
1470,2001-10-31,12.8397,XLU
1471,2001-09-28,13.553,XLU
1472,2001-08-31,13.6805,XLU
1473,2001-07-31,14.186,XLU
1474,2001-06-29,14.3147,XLU
1475,2001-05-31,15.0715,XLU
1476,2001-04-30,14.9665,XLU
1477,2001-03-30,14.2775,XLU
1478,2001-02-28,14.4845,XLU
1479,2001-01-31,14.19,XLU
1480,2000-12-29,15.0372,XLU
1481,2000-11-30,15.1295,XLU
1482,2000-10-31,15.1383,XLU
1483,2000-09-29,14.3052,XLU
1484,2000-08-31,12.6368,XLU
1485,2000-07-31,12.1621,XLU
1486,2000-06-30,11.9775,XLU
1487,2000-05-31,12.3966,XLU
1488,2000-04-28,12.4228,XLU
1489,2000-03-31,11.6595,XLU
1490,2000-02-29,10.5131,XLU
1491,2000-01-31,11.968,XLU
1492,1999-12-31,12.1845,XLU
1493,2023-09-11,132.97,XLV
1494,2023-08-31,133.21,XLV
1495,2023-07-31,134.15,XLV
1496,2023-06-30,132.73,XLV
1497,2023-05-31,127.3049,XLV
1498,2023-04-28,132.9815,XLV
1499,2023-03-31,128.9282,XLV
1500,2023-02-28,126.1616,XLV
1501,2023-01-31,132.3025,XLV
1502,2022-12-30,134.7728,XLV
1503,2022-11-30,137.3496,XLV
1504,2022-10-31,131.1549,XLV
1505,2022-09-30,119.6548,XLV
1506,2022-08-31,122.7691,XLV
1507,2022-07-29,130.2872,XLV
1508,2022-06-30,126.1936,XLV
1509,2022-05-31,129.5869,XLV
1510,2022-04-29,127.6857,XLV
1511,2022-03-31,134.2518,XLV
1512,2022-02-28,126.9656,XLV
1513,2022-01-31,128.2063,XLV
1514,2021-12-31,137.6438,XLV
1515,2021-11-30,126.2532,XLV
1516,2021-10-29,130.2336,XLV
1517,2021-09-30,123.8883,XLV
1518,2021-08-31,131.1199,XLV
1519,2021-07-30,128.1525,XLV
1520,2021-06-30,122.14,XLV
1521,2021-05-28,119.4008,XLV
1522,2021-04-30,117.208,XLV
1523,2021-03-31,112.7739,XLV
1524,2021-02-26,108.4117,XLV
1525,2021-01-29,110.7415,XLV
1526,2020-12-31,109.2107,XLV
1527,2020-11-30,105.2102,XLV
1528,2020-10-30,97.4637,XLV
1529,2020-09-30,101.126,XLV
1530,2020-08-31,103.3721,XLV
1531,2020-07-31,100.7654,XLV
1532,2020-06-30,95.5519,XLV
